id,text
0106.jpeg,identity
0106.jpeg,of
0106.jpeg,this
0106.jpeg,individual
0106.jpeg,and
0106.jpeg,their
0106.jpeg,participation
0106.jpeg,in
0106.jpeg,the
0106.jpeg,course.
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0106.jpeg, 
0107.jpeg,Certificate
0107.jpeg,no:
0107.jpeg,UC-afe77e13-fe6b-4b45-a4ac-368act784e0t
0107.jpeg,U
0107.jpeg,a
0107.jpeg,eC
0107.jpeg,mM
0107.jpeg,Certificate
0107.jpeg,url:
0107.jpeg,ude.my/UC-afe77e13-fe6b-4b45-adac-368acf784e0f
0107.jpeg,Reference
0107.jpeg,Number:
0107.jpeg,0004
0107.jpeg,Learn
0107.jpeg,How
0107.jpeg,To
0107.jpeg,Build
0107.jpeg,Amazing
0107.jpeg,Websites
0107.jpeg,w/
0107.jpeg,"HTML,"
0107.jpeg,CSS
0107.jpeg,and
0107.jpeg,Sass
0107.jpeg,Instructors
0107.jpeg,Juan
0107.jpeg,E.
0107.jpeg,"Galvan,"
0107.jpeg,Nahid
0107.jpeg,Akhter
0107.jpeg,Ansari
0107.jpeg,Kaneez
0107.jpeg,Fatima
0107.jpeg,Mohd
0107.jpeg,Zubair
0107.jpeg,Date
0107.jpeg,30
0107.jpeg,Mar
0107.jpeg,2023
0107.jpeg,Length
0107.jpeg,38.5
0107.jpeg,total
0107.jpeg,hours
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg,COURSE
0108.jpeg,UNIVERSITY
0108.jpeg,OF
0108.jpeg,CERTIFICATE
0108.jpeg,MICHIGAN
0108.jpeg,05/30/2020
0108.jpeg,Priyanshu
0108.jpeg,Singh
0108.jpeg,has
0108.jpeg,successfully
0108.jpeg,completed
0108.jpeg,Introduction
0108.jpeg,to
0108.jpeg,HTMLs
0108.jpeg,an
0108.jpeg,online
0108.jpeg,non-credit
0108.jpeg,course
0108.jpeg,authorized
0108.jpeg,by
0108.jpeg,University
0108.jpeg,of
0108.jpeg,Michigan
0108.jpeg,and
0108.jpeg,offered
0108.jpeg,through
0108.jpeg,Coursera
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg,Colleen
0108.jpeg,van
0108.jpeg,"Lent,"
0108.jpeg,Ph.D.
0108.jpeg,Charles
0108.jpeg,Severance
0108.jpeg,Lecturer
0108.jpeg,Clinical
0108.jpeg,"Professor,"
0108.jpeg,School
0108.jpeg,of
0108.jpeg,Information
0108.jpeg,School
0108.jpeg,of
0108.jpeg,"Information,"
0108.jpeg,University
0108.jpeg,of
0108.jpeg,Michigan
0108.jpeg,University
0108.jpeg,of
0108.jpeg,Michigan
0108.jpeg,Verify
0108.jpeg,at
0108.jpeg,coursera.org/verify
0108.jpeg,/T8XSVKJ7SR6Y
0108.jpeg,Coursera
0108.jpeg,has
0108.jpeg,confirmed
0108.jpeg,the
0108.jpeg,identity
0108.jpeg,of
0108.jpeg,this
0108.jpeg,individual
0108.jpeg,and
0108.jpeg,their
0108.jpeg,participation
0108.jpeg,in
0108.jpeg,the
0108.jpeg,course.
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0108.jpeg, 
0109.jpeg, 
0109.jpeg,GATE
0109.jpeg,  
0109.jpeg, 
0109.jpeg,Name
0109.jpeg,of
0109.jpeg,Candidate
0109.jpeg,|
0109.jpeg,ADITYA
0109.jpeg,SANJAY
0109.jpeg,DONGRE
0109.jpeg, 
0109.jpeg,Parent's/Guardian’s
0109.jpeg,Name
0109.jpeg,SANJAY
0109.jpeg,SURESH
0109.jpeg,DONGRE
0109.jpeg, 
0109.jpeg,Registration
0109.jpeg,Number
0109.jpeg,|
0109.jpeg,CS23S12048032
0109.jpeg, 
0109.jpeg,Date
0109.jpeg,of
0109.jpeg,Birth
0109.jpeg,28-Nov-2000
0109.jpeg, 
0109.jpeg,Examination
0109.jpeg,Paper
0109.jpeg,Computer
0109.jpeg,Science
0109.jpeg,and
0109.jpeg,Information
0109.jpeg,Technology
0109.jpeg,(CS)
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg,GATE
0109.jpeg,Score:
0109.jpeg,513
0109.jpeg,Marks
0109.jpeg,out
0109.jpeg,of
0109.jpeg,100:
0109.jpeg,47
0109.jpeg,All
0109.jpeg,India
0109.jpeg,Rank
0109.jpeg,in
0109.jpeg,this
0109.jpeg,paper:
0109.jpeg,2729
0109.jpeg,Qualifying
0109.jpeg,General
0109.jpeg,EWS/OBC
0109.jpeg,(NCL)
0109.jpeg,|
0109.jpeg,SC/ST/PwD
0109.jpeg,Number
0109.jpeg,of
0109.jpeg,Candidates
0109.jpeg,Appeared
0109.jpeg,Marks*
0109.jpeg,a
0109.jpeg,be
0109.jpeg,75680
0109.jpeg,32.5
0109.jpeg,29.2
0109.jpeg,21.6
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg, 
0109.jpeg,Valid
0109.jpeg,up
0109.jpeg,to
0109.jpeg,"31"""
0109.jpeg,March
0109.jpeg,2026
0109.jpeg,_
0109.jpeg,*
0109.jpeg,A
0109.jpeg,candidate
0109.jpeg,Is
0109.jpeg,considered
0109.jpeg,qualified
0109.jpeg,if
0109.jpeg,the.
0109.jpeg,marks
0109.jpeg,Prof.
0109.jpeg,Preetamkuntar
0109.jpeg,M.
0109.jpeg,Mohite
0109.jpeg,ol
0109.jpeg,pb
0109.jpeg,Organizing
0109.jpeg,"Chairman,"
0109.jpeg,GATE
0109.jpeg,2023
0109.jpeg,category
0109.jpeg,"certificate,"
0109.jpeg,if
0109.jpeg,"applicable,"
0109.jpeg,Is
0109.jpeg,produced
0109.jpeg,along
0109.jpeg,on
0109.jpeg,behalf
0109.jpeg,of
0109.jpeg,"NCB-GATE,"
0109.jpeg,for
0109.jpeg,MoE
0109.jpeg,with
0109.jpeg,this
0109.jpeg,score
0109.jpeg,card.
0109.jpeg, 
0109.jpeg, 
0109.jpeg,General
0109.jpeg,Information
0109.jpeg, 
0109.jpeg, 
0109.jpeg,The
0109.jpeg,GATE
0109.jpeg,2023
0109.jpeg,score
0109.jpeg,is
0109.jpeg,calculated
0109.jpeg,using
0109.jpeg,the
0109.jpeg,formula
0109.jpeg,GATE
0109.jpeg,Score
0109.jpeg,=
0109.jpeg,(St-
0109.jpeg,(Mt
0109.jpeg,-
0109.jpeg,Mq)
0109.jpeg,"where,"
0109.jpeg,M
0109.jpeg,is
0109.jpeg,the
0109.jpeg,marks
0109.jpeg,obtained
0109.jpeg,by
0109.jpeg,the
0109.jpeg,candidate
0109.jpeg,in
0109.jpeg,the
0109.jpeg,"paper,"
0109.jpeg,mentioned
0109.jpeg,on
0109.jpeg,this
0109.jpeg,GATE
0109.jpeg,2023
0109.jpeg,scorecard
0109.jpeg,"M,"
0109.jpeg,is
0109.jpeg,the
0109.jpeg,qualifying
0109.jpeg,marks
0109.jpeg,for
0109.jpeg,general
0109.jpeg,category
0109.jpeg,candidate
0109.jpeg,in
0109.jpeg,the
0109.jpeg,paper
0109.jpeg,"M,"
0109.jpeg,is
0109.jpeg,the
0109.jpeg,mean
0109.jpeg,of
0109.jpeg,marks
0109.jpeg,of
0109.jpeg,top
0109.jpeg,0.1%
0109.jpeg,or
0109.jpeg,top
0109.jpeg,10
0109.jpeg,(whichever
0109.jpeg,is
0109.jpeg,larger)
0109.jpeg,of
0109.jpeg,the
0109.jpeg,candidates
0109.jpeg,who
0109.jpeg,appeared
0109.jpeg,in
0109.jpeg,the
0109.jpeg,paper
0109.jpeg,(in
0109.jpeg,case
0109.jpeg,of
0109.jpeg,multi-
0109.jpeg,session
0109.jpeg,papers
0109.jpeg,including
0109.jpeg,all
0109.jpeg,sessions)
0109.jpeg,"S,"
0109.jpeg,=
0109.jpeg,"350,"
0109.jpeg,is
0109.jpeg,the
0109.jpeg,score
0109.jpeg,assigned
0109.jpeg,to
0109.jpeg,"M,"
0109.jpeg,"S,"
0109.jpeg,=
0109.jpeg,"900,"
0109.jpeg,is
0109.jpeg,the
0109.jpeg,score
0109.jpeg,assigned
0109.jpeg,to
0109.jpeg,"M,"
0109.jpeg,In
0109.jpeg,the
0109.jpeg,GATE
0109.jpeg,2023
0109.jpeg,score
0109.jpeg,"formula,"
0109.jpeg,"M,"
0109.jpeg,is
0109.jpeg,25
0109.jpeg,marks
0109.jpeg,(out
0109.jpeg,of
0109.jpeg,100)
0109.jpeg,or
0109.jpeg,+
0109.jpeg,"o,"
0109.jpeg,whichever
0109.jpeg,is
0109.jpeg,greater.
0109.jpeg,Here
0109.jpeg,wv
0109.jpeg,is
0109.jpeg,the
0109.jpeg,mean
0109.jpeg,and
0109.jpeg,cis
0109.jpeg,the
0109.jpeg,standard
0109.jpeg,deviation
0109.jpeg,of
0109.jpeg,marks
0109.jpeg,of
0109.jpeg,all
0109.jpeg,the
0109.jpeg,candidates
0109.jpeg,who
0109.jpeg,appeared
0109.jpeg,in
0109.jpeg,the
0109.jpeg,paper.
0109.jpeg,Qualifying
0109.jpeg,in
0109.jpeg,GATE
0109.jpeg,2023
0109.jpeg,does
0109.jpeg,not
0109.jpeg,guarantee
0109.jpeg,either
0109.jpeg,an
0109.jpeg,admission
0109.jpeg,to
0109.jpeg,a
0109.jpeg,post-graduate
0109.jpeg,program
0109.jpeg,or
0109.jpeg,a
0109.jpeg,scholarship/assistantship.
0109.jpeg,Admitting
0109.jpeg,institutes
0109.jpeg,may
0109.jpeg,conduct
0109.jpeg,further
0109.jpeg,tests
0109.jpeg,and
0109.jpeg,interviews
0109.jpeg,for
0109.jpeg,final
0109.jpeg,selection.
0109.jpeg,Graduate
0109.jpeg,Aptitude
0109.jpeg,Test
0109.jpeg,in
0109.jpeg,Engineering
0109.jpeg,(GATE)
0109.jpeg,2023
0109.jpeg,was
0109.jpeg,organized
0109.jpeg,by
0109.jpeg,Indian
0109.jpeg,Institute
0109.jpeg,of
0109.jpeg,Technology
0109.jpeg,Kanpur
0109.jpeg,on
0109.jpeg,behalf
0109.jpeg,of
0109.jpeg,the
0109.jpeg,National
0109.jpeg,Coordination
0109.jpeg,Board
0109.jpeg,(NCB)
0109.jpeg,-
0109.jpeg,GATE
0109.jpeg,for
0109.jpeg,the
0109.jpeg,Department
0109.jpeg,of
0109.jpeg,Higher
0109.jpeg,"Education,"
0109.jpeg,Ministry
0109.jpeg,of
0109.jpeg,Education
0109.jpeg,"(MoE),"
0109.jpeg,Government
0109.jpeg,of
0109.jpeg,India.
0109.jpeg, 
0109.jpeg, 
011.jpeg,Certificate
011.jpeg,of
011.jpeg,Participation
011.jpeg,Presented
011.jpeg,to
011.jpeg,Sakshi
011.jpeg,"Gangurde,"
011.jpeg,Ftadwale
011.jpeg,&
011.jpeg,Srushti
011.jpeg,Kénade
011.jpeg,for
011.jpeg,successfully
011.jpeg,completing
011.jpeg,a
011.jpeg,one-month
011.jpeg,internship
011.jpeg,program
011.jpeg,on
011.jpeg,"Azure,"
011.jpeg,Java
011.jpeg,and
011.jpeg,Web
011.jpeg,Development
011.jpeg,from
011.jpeg,December
011.jpeg,2022
011.jpeg,to
011.jpeg,January
011.jpeg,2023
011.jpeg,Department
011.jpeg,of
011.jpeg,Computer
011.jpeg,Engineering
011.jpeg,In
011.jpeg,Association
011.jpeg,with
011.jpeg,Claidroid
011.jpeg,Technologies
011.jpeg,Pvt.
011.jpeg,"Ltd.,"
011.jpeg,The
011.jpeg,Institution
011.jpeg,of
011.jpeg,Engineering
011.jpeg,and
011.jpeg,Technology
011.jpeg,(IET)
011.jpeg,&
011.jpeg,Industry
011.jpeg,Institute
011.jpeg,Interaction
011.jpeg,Cell
011.jpeg,of
011.jpeg,"KJSIT,"
011.jpeg,Mumbai
011.jpeg,@®
011.jpeg,©
011.jpeg,Vinay
011.jpeg,Sawarkar
011.jpeg,CEO)
011.jpeg,Claidroid
011.jpeg,Technologies
011.jpeg,Pvt
011.jpeg,Ltd
011.jpeg,CTPL/Internship/Comp/@120231591
011.jpeg, 
0110.jpeg,INDIAN
0110.jpeg,INSTITUTE
0110.jpeg,OF
0110.jpeg,REMOTE
0110.jpeg,SENSING
0110.jpeg,ARG
0110.jpeg,INDIAN
0110.jpeg,SPACE
0110.jpeg,RESEARCH
0110.jpeg,ORGANISATION
0110.jpeg,aiaRet
0110.jpeg,"fear,"
0110.jpeg,DEPARTMENT
0110.jpeg,OF
0110.jpeg,"SPACE,"
0110.jpeg,GOVERNMENT
0110.jpeg,OF
0110.jpeg,INDIA
0110.jpeg,aera
0110.jpeg,ATHT@
0110.jpeg,Eel
0110.jpeg,Enrollment
0110.jpeg,No.
0110.jpeg,:
0110.jpeg,20211011669558
0110.jpeg,IIRS
0110.jpeg,Outreach
0110.jpeg,Programme
0110.jpeg,A
0110.jpeg,wT
0110.jpeg,CERTIFICATE
0110.jpeg,OF
0110.jpeg,PARTICIPATION
0110.jpeg,IN
0110.jpeg,WORKSHOP
0110.jpeg,ae
0110.jpeg,fee
0110.jpeg,at
0110.jpeg,fete
0110.jpeg,TART
0110.jpeg,"PEI,"
0110.jpeg,SAT
0110.jpeg,SRT
0110.jpeg,11
0110.jpeg,"WAAL,"
0110.jpeg,2021
0110.jpeg,HT
0110.jpeg,faye
0110.jpeg,oe
0110.jpeg,Ua
0110.jpeg,|
0110.jpeg, 
0110.jpeg,fate:
0110.jpeg,22-01-2021
0110.jpeg,Director
0110.jpeg,SM:
0110.jpeg,tee
0110.jpeg,"Coordinator,"
0110.jpeg,University/
0110.jpeg,Institution
0110.jpeg,"IRS,"
0110.jpeg,Dehradun
0110.jpeg,UID:
0110.jpeg,5c7blea66ceaa3fcff7db7807de25e15
0110.jpeg,.This
0110.jpeg,Certificate
0110.jpeg,can
0110.jpeg,be
0110.jpeg,validated
0110.jpeg,using
0110.jpeg,URL-
0110.jpeg,https://certificate.iirs.gov.in
0110.jpeg, 
0111.jpeg, 
0111.jpeg,CERTIFICATE
0111.jpeg,OF
0111.jpeg,RECOGNITION
0111.jpeg,THE
0111.jpeg,FOLLOWING
0111.jpeg,AWARD
0111.jpeg,IS
0111.jpeg,GIVEN
0111.jpeg,TO
0111.jpeg,Olivia
0111.jpeg,This
0111.jpeg,certificate
0111.jpeg,is
0111.jpeg,given
0111.jpeg,to
0111.jpeg,Olivia
0111.jpeg,Wilson
0111.jpeg,for
0111.jpeg,her
0111.jpeg,achievement
0111.jpeg,in
0111.jpeg,the
0111.jpeg,field
0111.jpeg,of
0111.jpeg,education
0111.jpeg,and
0111.jpeg,proves
0111.jpeg,that
0111.jpeg,she
0111.jpeg,is
0111.jpeg,competent
0111.jpeg,in
0111.jpeg,her
0111.jpeg,field.
0111.jpeg,No
0111.jpeg,MENTOR
0111.jpeg,"a,"
0111.jpeg,ee
0111.jpeg,HANNAH
0111.jpeg,MORALES
0111.jpeg,LARS
0111.jpeg,PETERS
0111.jpeg,HEAD
0111.jpeg,MASTER
0111.jpeg, 
0111.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg,Duke
0112.jpeg,VERSITY
0112.jpeg,11/29/2019
0112.jpeg,Priyanshu
0112.jpeg,Singh
0112.jpeg,has
0112.jpeg,successfully
0112.jpeg,completed
0112.jpeg,Programming
0112.jpeg,Foundations
0112.jpeg,with
0112.jpeg,"JavaScript,"
0112.jpeg,HTML
0112.jpeg,and
0112.jpeg,CSS
0112.jpeg,an
0112.jpeg,online
0112.jpeg,non-credit
0112.jpeg,course
0112.jpeg,authorized
0112.jpeg,by
0112.jpeg,Duke
0112.jpeg,University
0112.jpeg,and
0112.jpeg,offered
0112.jpeg,through
0112.jpeg,Coursera
0112.jpeg,gl
0112.jpeg,ay
0112.jpeg,Susan
0112.jpeg,H.
0112.jpeg,"Rodger,"
0112.jpeg,Professor
0112.jpeg,of
0112.jpeg,the
0112.jpeg,"Practice,"
0112.jpeg,Computer
0112.jpeg,Science
0112.jpeg,Robert
0112.jpeg,"Duvall,"
0112.jpeg,"Lecturer,"
0112.jpeg,Computer
0112.jpeg,Science
0112.jpeg,Owen
0112.jpeg,"Astrachan,"
0112.jpeg,Professor
0112.jpeg,of
0112.jpeg,the
0112.jpeg,"Practice,"
0112.jpeg,Computer
0112.jpeg,Science
0112.jpeg,Andrew
0112.jpeg,D.
0112.jpeg,"Hilton,"
0112.jpeg,Assistant
0112.jpeg,Professor
0112.jpeg,of
0112.jpeg,the
0112.jpeg,"Practice,"
0112.jpeg,Electrical
0112.jpeg,and
0112.jpeg,Computer
0112.jpeg,Engineering
0112.jpeg,COURSE
0112.jpeg,CERTIFICATE
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg,Verify
0112.jpeg,at
0112.jpeg,coursera.org/verify
0112.jpeg,/S8JZWs59WJK4S
0112.jpeg,Coursera
0112.jpeg,has
0112.jpeg,confirmed
0112.jpeg,the
0112.jpeg,identity
0112.jpeg,of
0112.jpeg,this
0112.jpeg,individual
0112.jpeg,and
0112.jpeg,their
0112.jpeg,participation
0112.jpeg,in
0112.jpeg,the
0112.jpeg,course.
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0112.jpeg, 
0113.jpeg,CERTIFICATE
0113.jpeg,OF
0113.jpeg,ACHIEVEMENT
0113.jpeg,This
0113.jpeg,Certificate
0113.jpeg,is
0113.jpeg,Proudly
0113.jpeg,Presented
0113.jpeg,to:
0113.jpeg,ALFREDO
0113.jpeg,TORRES
0113.jpeg,For
0113.jpeg,participating
0113.jpeg,in
0113.jpeg,the
0113.jpeg,Marketing
0113.jpeg,Business
0113.jpeg,workshop
0113.jpeg,on
0113.jpeg,may
0113.jpeg,"22,2022"
0113.jpeg, 
0113.jpeg,ADORA
0113.jpeg,MONTMINY
0113.jpeg,EVENT
0113.jpeg,ORGANIZER
0113.jpeg,BENJAMIN
0113.jpeg,SHAH
0113.jpeg,JUDGE
0113.jpeg,  
0113.jpeg, 
0114.jpeg,Certificate
0114.jpeg,no:
0114.jpeg,U
0114.jpeg,a
0114.jpeg,e
0114.jpeg,mM
0114.jpeg,Certificate
0114.jpeg,url:
0114.jpeg,ude.my/UC-fab913ee-0360-475e-8572-9038H96c5d0
0114.jpeg,Reference
0114.jpeg,Number:
0114.jpeg,0004
0114.jpeg,CERTIFICATE
0114.jpeg,OF
0114.jpeg,COMPLETION
0114.jpeg,Apache
0114.jpeg,Kafka
0114.jpeg,Series
0114.jpeg,-
0114.jpeg,Learn
0114.jpeg,Apache
0114.jpeg,Kafka
0114.jpeg,for
0114.jpeg,Beginners
0114.jpeg,v3
0114.jpeg,Instructors
0114.jpeg,Stephane
0114.jpeg,Maarek
0114.jpeg,|
0114.jpeg,AWS
0114.jpeg,Certified
0114.jpeg,Cloud
0114.jpeg,"Practitioner,Solutions"
0114.jpeg,"Architect,Developer,"
0114.jpeg,Conduktor
0114.jpeg,Kafkademy
0114.jpeg,Priyanshu
0114.jpeg,Singh
0114.jpeg,Date
0114.jpeg,April
0114.jpeg,"18,"
0114.jpeg,2022
0114.jpeg,Length
0114.jpeg,8.5
0114.jpeg,total
0114.jpeg,hours
0115.jpeg,&
0115.jpeg,Leads
0115.jpeg,HackJNU
0115.jpeg,2.0
0115.jpeg,CERTIFICATE
0115.jpeg,OF
0115.jpeg,PARTICIPATION
0115.jpeg,This
0115.jpeg,Certificate
0115.jpeg,is
0115.jpeg,Presented
0115.jpeg,to
0115.jpeg,Jay
0115.jpeg,Munjapara
0115.jpeg,For
0115.jpeg,participating
0115.jpeg,in
0115.jpeg,HackJNU
0115.jpeg,"2.0,"
0115.jpeg,hackathon
0115.jpeg,organised
0115.jpeg,by
0115.jpeg,"Loop,"
0115.jpeg,the
0115.jpeg,Web
0115.jpeg,Development
0115.jpeg,club
0115.jpeg,at
0115.jpeg,School
0115.jpeg,of
0115.jpeg,"Engineering,"
0115.jpeg,Jawaharlal
0115.jpeg,Nehru
0115.jpeg,University
0115.jpeg,“Tata
0115.jpeg,Jatin
0115.jpeg,Verma
0115.jpeg,"Executive,"
0115.jpeg,Loop
0116.jpeg,Certificate
0116.jpeg,no:
0116.jpeg,U
0116.jpeg,a
0116.jpeg,e
0116.jpeg,mM
0116.jpeg,Certificate
0116.jpeg,url:
0116.jpeg,ude.my/UC-59716d50-75c5-4a7f-ae7a-444646e2bcfa
0116.jpeg,Reference
0116.jpeg,Number:
0116.jpeg,0004
0116.jpeg,CERTIFICATE
0116.jpeg,OF
0116.jpeg,COMPLETION
0116.jpeg,Linux
0116.jpeg,Command
0116.jpeg,Line
0116.jpeg,Basics
0116.jpeg,Instructors
0116.jpeg,Ahmed
0116.jpeg,Alkabary
0116.jpeg,Priyanshu
0116.jpeg,Singh
0116.jpeg,Date
0116.jpeg,March
0116.jpeg,"14,"
0116.jpeg,2022
0116.jpeg,Length
0116.jpeg,5
0116.jpeg,total
0116.jpeg,hours
0117.jpeg,   
0117.jpeg,CERTIFICATE
0117.jpeg,of
0117.jpeg,Excellence
0117.jpeg,THIS
0117.jpeg,CERTIFICATE
0117.jpeg,IS
0117.jpeg,PROUDLY
0117.jpeg,PRESENTED
0117.jpeg,TO:
0117.jpeg,Hamza
0117.jpeg,Faeque
0117.jpeg,Dhuru
0117.jpeg, 
0117.jpeg,In
0117.jpeg,recognition
0117.jpeg,of
0117.jpeg,the
0117.jpeg,excellent
0117.jpeg,initatives
0117.jpeg,and
0117.jpeg,outstanding
0117.jpeg,contributions
0117.jpeg,made
0117.jpeg,during
0117.jpeg,the
0117.jpeg,student
0117.jpeg,Ambassodor
0117.jpeg,Program
0117.jpeg,conducted
0117.jpeg,on
0117.jpeg,"March,"
0117.jpeg,2023.
0117.jpeg,We
0117.jpeg,appreciate
0117.jpeg,his/her
0117.jpeg,commitment
0117.jpeg,towards
0117.jpeg,work
0117.jpeg,and
0117.jpeg,we
0117.jpeg,wish
0117.jpeg,him/her
0117.jpeg,a
0117.jpeg,successful
0117.jpeg,future.
0117.jpeg,15/03/2023
0117.jpeg,4
0117.jpeg,sto
0117.jpeg,LF
0117.jpeg,DATE
0117.jpeg,Pp
0117.jpeg,DIRECTOR
0117.jpeg, 
0118.jpeg,Sherpa
0118.jpeg,HE
0118.jpeg,Microsoft
0118.jpeg,Inspiring
0118.jpeg,and
0118.jpeg,empowering
0118.jpeg,future
0118.jpeg,professionals
0118.jpeg, 
0118.jpeg,Priyanshu
0118.jpeg,Singh
0118.jpeg,Engineering:
0118.jpeg,Undergraduate
0118.jpeg,&
0118.jpeg,Masters
0118.jpeg,Virtual
0118.jpeg,Internship
0118.jpeg,Platform
0118.jpeg,Certificate
0118.jpeg,of
0118.jpeg,Completion
0118.jpeg,July
0118.jpeg,"12th,"
0118.jpeg,2020
0118.jpeg,Over
0118.jpeg,the
0118.jpeg,period
0118.jpeg,of
0118.jpeg,July
0118.jpeg,"2020,"
0118.jpeg,Priyanshu
0118.jpeg,Singh
0118.jpeg,has
0118.jpeg,completed
0118.jpeg,practical
0118.jpeg,task
0118.jpeg,modules
0118.jpeg,in:
0118.jpeg,1.
0118.jpeg,Welcome
0118.jpeg,to
0118.jpeg,your
0118.jpeg,Virtual
0118.jpeg,6.
0118.jpeg,Technical
0118.jpeg,Engineer
0118.jpeg,Skills
0118.jpeg,Experience
0118.jpeg,2.
0118.jpeg,Preparing
0118.jpeg,for
0118.jpeg,your
0118.jpeg,Virtual
0118.jpeg,Experience
0118.jpeg,3.
0118.jpeg,Campus
0118.jpeg,to
0118.jpeg,Corporate:
0118.jpeg,Business
0118.jpeg,Foundation
0118.jpeg,Skills
0118.jpeg,Lauren
0118.jpeg,Gardner
0118.jpeg,Tom
0118.jpeg,Brunskill
0118.jpeg,4.
0118.jpeg,Campus
0118.jpeg,to
0118.jpeg,Corporate:
0118.jpeg,Work
0118.jpeg,Ready
0118.jpeg,Microsoft
0118.jpeg,"CVP,"
0118.jpeg,Global
0118.jpeg,"CEO,"
0118.jpeg,Co-Founder
0118.jpeg,of
0118.jpeg,Skills
0118.jpeg,Talent
0118.jpeg,Acquisition
0118.jpeg,InsideSherpa
0118.jpeg,5.
0118.jpeg,Work
0118.jpeg,Ready
0118.jpeg,Skills
0118.jpeg,InsideSherpa
0119.jpeg,   
0119.jpeg, 
0119.jpeg, 
0119.jpeg, 
0119.jpeg,   
0119.jpeg,    
0119.jpeg,  
0119.jpeg,   
0119.jpeg,   
0119.jpeg,   
0119.jpeg,  
0119.jpeg, 
0119.jpeg,@)
0119.jpeg,2023
0119.jpeg,International
0119.jpeg,Conference
0119.jpeg,on
0119.jpeg,nea
0119.jpeg,Advanced
0119.jpeg,Computing
0119.jpeg,&
0119.jpeg,communication
0119.jpeg,Systems
0119.jpeg,  
0119.jpeg, 
0119.jpeg,  
0119.jpeg,sponsors
0119.jpeg,=
0119.jpeg, 
0119.jpeg,Certify
0119.jpeg,that
0119.jpeg,Jay
0119.jpeg,Munjapara
0119.jpeg,"KJSIT,"
0119.jpeg,University
0119.jpeg,of
0119.jpeg,"Mumbai,"
0119.jpeg,"Mumbai,"
0119.jpeg,India.
0119.jpeg,has
0119.jpeg,presented
0119.jpeg,a
0119.jpeg,paper
0119.jpeg,in
0119.jpeg,the
0119.jpeg,International
0119.jpeg,Conference
0119.jpeg,on
0119.jpeg,Advanced
0119.jpeg,Computing
0119.jpeg,&
0119.jpeg,Communication
0119.jpeg,Systems
0119.jpeg,-
0119.jpeg,ICACCS
0119.jpeg,2023
0119.jpeg,on
0119.jpeg,"17"""
0119.jpeg,&
0119.jpeg,18”
0119.jpeg,March
0119.jpeg,2023
0119.jpeg,at
0119.jpeg,Sri
0119.jpeg,Eshwar
0119.jpeg,College
0119.jpeg,of
0119.jpeg,"Engineering,"
0119.jpeg,"Coimbatore,"
0119.jpeg,"TamilNadu,"
0119.jpeg,India.
0119.jpeg,Paper
0119.jpeg,Title
0119.jpeg,:
0119.jpeg,A
0119.jpeg,Review
0119.jpeg,on
0119.jpeg,BlockChain
0119.jpeg,based
0119.jpeg,Supply
0119.jpeg,Chain
0119.jpeg,Systems
0119.jpeg,eed
0119.jpeg,Dr.
0119.jpeg,H.
0119.jpeg,Anandakumar
0119.jpeg,Dr.
0119.jpeg,R.
0119.jpeg,Subha
0119.jpeg,Dr.
0119.jpeg,Sudha
0119.jpeg,Mohanram
0119.jpeg,Conference
0119.jpeg,Chair
0119.jpeg,Convener
0119.jpeg,Patron
012.jpeg,Certificate
012.jpeg,no:
012.jpeg,UC-8c031214-dd2e-4ee1-9767-724f9b4d98cO
012.jpeg,U
012.jpeg,a
012.jpeg,e
012.jpeg,mM
012.jpeg,Certificate
012.jpeg,url:
012.jpeg,ude.my/UC-8c031214-dd2e-4ee1-9767-724f9b4d98c0
012.jpeg,Reference
012.jpeg,Number:
012.jpeg,0004
012.jpeg,CERTIFICATE
012.jpeg,OF
012.jpeg,COMPLETION
012.jpeg,Apache
