id,text,tag
0102.jpeg,UI/UX,I-NCER
0102.jpeg,expert,I-NCER
0102.jpeg,and,I-NCER
0102.jpeg,Software,I-NCER
0102.jpeg,Engineer,I-NCER
0102.jpeg,"MCP,HP(AIS),CSTE,CSQA,CSTM",I-NCER
0102.jpeg,This,B-DES
0102.jpeg,is,I-DES
0102.jpeg,auto,I-DES
0102.jpeg,generated,I-DES
0102.jpeg,by,I-DES
0102.jpeg,our,I-DES
0102.jpeg,ai,I-DES
0102.jpeg,engine,I-DES
0102.jpeg,https://suvenconsultants.com,I-DES
0102.jpeg,NeoSOFT,B-NCER
0102.jpeg,Technologies,I-NCER
0102.jpeg,VP(in,I-NCER
0102.jpeg,Investment,I-NCER
0102.jpeg,Banking,I-NCER
0102.jpeg,MNC),I-NCER
0102.jpeg,Companies,I-NCER
0102.jpeg,Recruiting,I-NCER
0102.jpeg,...,I-NCER
0102.jpeg,&,I-NCER
0102.jpeg,Many,I-NCER
0102.jpeg,More,I-NCER
0102.jpeg,2,O
0102.jpeg,IT'S,I-NCER
0102.jpeg,"THOUGHTFUL,",I-NCER
0102.jpeg,IT's,I-NCER
0102.jpeg,a,I-NCER
0102.jpeg,KenBk,I-NCER
0102.jpeg,rd,I-NCER
0102.jpeg,|,I-NCER
0102.jpeg,Tech,I-NCER
0102.jpeg,i,I-NCER
0102.jpeg,x,I-NCER
0102.jpeg,iksula,I-NCER
0102.jpeg,Mahindra,I-NCER
0102.jpeg,Deloitte.,I-NCER
0102.jpeg,4,O
0102.jpeg,Rg,I-NCER
0102.jpeg,kingston,I-NCER
0102.jpeg,Rustomice,I-NCER
0102.jpeg,Tee,I-NCER
0102.jpeg,,O
0103.jpeg,Certificate,B-TYP
0103.jpeg,of,I-TYP
0103.jpeg,Participation,I-TYP
0103.jpeg,Presented,B-DES
0103.jpeg,to,I-DES
0103.jpeg,Sakshi,B-STU
0103.jpeg,"Gangurde,",I-STU
0103.jpeg,Ftadwale,I-STU
0103.jpeg,€,I-STU
0103.jpeg,Srushti,I-STU
0103.jpeg,Kenade,I-STU
0103.jpeg,for,B-DES
0103.jpeg,successfully,I-DES
0103.jpeg,completing,I-DES
0103.jpeg,a,I-DES
0103.jpeg,one-month,I-DES
0103.jpeg,internship,I-DES
0103.jpeg,program,I-DES
0103.jpeg,on,I-DES
0103.jpeg,"Azure,",I-DES
0103.jpeg,Java,I-DES
0103.jpeg,and,I-DES
0103.jpeg,Web,I-DES
0103.jpeg,Development,I-DES
0103.jpeg,prom,I-DES
0103.jpeg,December,B-DAT
0103.jpeg,2022,I-DAT
0103.jpeg,to,I-DAT
0103.jpeg,January,I-DAT
0103.jpeg,2023,I-DAT
0103.jpeg,Organized,B-DES
0103.jpeg,bay,I-DES
0103.jpeg,Department,I-DES
0103.jpeg,of,I-DES
0103.jpeg,Computer,I-DES
0103.jpeg,Engineering,I-DES
0103.jpeg,In,I-DES
0103.jpeg,Association,I-DES
0103.jpeg,with,I-DES
0103.jpeg,Claidroid,B-COI
0103.jpeg,Technologies,I-COI
0103.jpeg,Pvt.,I-COI
0103.jpeg,"Ltd.,",I-COI
0103.jpeg,The,I-COI
0103.jpeg,Institution,I-COI
0103.jpeg,of,I-COI
0103.jpeg,Engineering,I-COI
0103.jpeg,and,I-COI
0103.jpeg,Technology,I-COI
0103.jpeg,(IET),I-COI
0103.jpeg,&,I-COI
0103.jpeg,Industry,I-COI
0103.jpeg,Institute,I-COI
0103.jpeg,Interaction,I-COI
0103.jpeg,Cell,I-COI
0103.jpeg,(I1IC),I-COI
0103.jpeg,of,B-DES
0103.jpeg,"KJSIT,",I-DES
0103.jpeg,Mumbai,I-DES
0103.jpeg,e,I-DES
0103.jpeg,#ERROR!,O
0103.jpeg,Vinay,B-NCER
0103.jpeg,Sawarkar,I-NCER
0103.jpeg,GE©,I-NCER
0103.jpeg,Claidroid,I-NCER
0103.jpeg,Technologies,I-NCER
0103.jpeg,Pvt,I-NCER
0103.jpeg,Ltd,I-NCER
0103.jpeg,CTPL/Internship/Comp/@120231591,I-NCER
0103.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,COURSE,B-TYP
0104.jpeg,UNIVERSITY,B-COI
0104.jpeg,OF,I-COI
0104.jpeg,CERTIFICATE,B-TYP
0104.jpeg,MICHIGAN,I-COI
0104.jpeg,########,O
0104.jpeg,Priyanshu,B-STU
0104.jpeg,Singh,I-STU
0104.jpeg,has,B-DES
0104.jpeg,successfully,I-DES
0104.jpeg,completed,I-DES
0104.jpeg,Introduction,I-DES
0104.jpeg,to,I-DES
0104.jpeg,CSS3,I-DES
0104.jpeg,an,I-DES
0104.jpeg,online,I-DES
0104.jpeg,non-credit,I-DES
0104.jpeg,course,I-DES
0104.jpeg,authorized,I-DES
0104.jpeg,by,I-DES
0104.jpeg,University,B-COI
0104.jpeg,of,I-COI
0104.jpeg,Michigan,I-COI
0104.jpeg,and,B-DES
0104.jpeg,offered,I-DES
0104.jpeg,through,I-DES
0104.jpeg,Coursera,B-COI
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,Colleen,B-DES
0104.jpeg,van,I-DES
0104.jpeg,"Lent,",I-DES
0104.jpeg,Ph.D.,I-DES
0104.jpeg,Charles,I-DES
0104.jpeg,Severance,I-DES
0104.jpeg,Lecturer,I-DES
0104.jpeg,Clinical,I-DES
0104.jpeg,"Professor,",I-DES
0104.jpeg,School,I-DES
0104.jpeg,of,I-DES
0104.jpeg,Information,I-DES
0104.jpeg,School,I-DES
0104.jpeg,of,I-DES
0104.jpeg,"Information,",I-DES
0104.jpeg,University,I-DES
0104.jpeg,of,I-DES
0104.jpeg,Michigan,I-DES
0104.jpeg,University,I-DES
0104.jpeg,of,I-DES
0104.jpeg,Michigan,I-DES
0104.jpeg,Verify,I-DES
0104.jpeg,at,I-DES
0104.jpeg,coursera.org/verify/PELCQ6M7PDKT,O
0104.jpeg,Coursera,I-DES
0104.jpeg,has,I-DES
0104.jpeg,confirmed,I-DES
0104.jpeg,the,I-DES
0104.jpeg,identity,I-DES
0104.jpeg,of,I-DES
0104.jpeg,this,I-DES
0104.jpeg,individual,I-DES
0104.jpeg,and,I-DES
0104.jpeg,their,I-DES
0104.jpeg,participation,I-DES
0104.jpeg,in,I-DES
0104.jpeg,the,I-DES
0104.jpeg,course.,I-DES
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0104.jpeg,,O
0105.jpeg,,O
0105.jpeg,ENERGYPRO||,B-COI
0105.jpeg,EVATH@N,I-COI
0105.jpeg,|,I-COI
0105.jpeg,@esps,I-COI
0105.jpeg,Survival,I-COI
0105.jpeg,of,I-COI
0105.jpeg,the,I-COI
0105.jpeg,fittest!,I-COI
0105.jpeg,CERTIFICATE,B-TYP
0105.jpeg,Winner,I-TYP
0105.jpeg,This,B-DES
0105.jpeg,certificate,I-DES
0105.jpeg,is,I-DES
0105.jpeg,awarded,I-DES
0105.jpeg,to,I-DES
0105.jpeg,Jay,B-STU
0105.jpeg,Munjapara,I-STU
0105.jpeg,of,B-DES
0105.jpeg,team,I-DES
0105.jpeg,Ctrl,I-DES
0105.jpeg,#ERROR!,O
0105.jpeg,Alt,I-DES
0105.jpeg,#ERROR!,O
0105.jpeg,Elite,I-DES
0105.jpeg,,O
0105.jpeg,FIRST,B-TYP
0105.jpeg,WINNER,I-TYP
0105.jpeg,OF,I-TYP
0105.jpeg,EVATHON,I-TYP
0105.jpeg,2021,I-TYP
0105.jpeg,PROF.,B-NCER
0105.jpeg,DR.,I-NCER
0105.jpeg,MEGHANA,I-NCER
0105.jpeg,KSHIRSAGAR,I-NCER
0105.jpeg,"DIRECTOR,",I-NCER
0105.jpeg,BIOCOMPUTING,I-NCER
0105.jpeg,AND,I-NCER
0105.jpeg,DEVELOPMENTAL,I-NCER
0105.jpeg,POSTDOCTORAL,I-NCER
0105.jpeg,"RESEARCHER,",I-NCER
0105.jpeg,BIOCOMPUTING,I-NCER
0105.jpeg,AND,I-NCER
0105.jpeg,SYSTEMS,I-NCER
0105.jpeg,GROUP,I-NCER
0105.jpeg,"(BDS),",I-NCER
0105.jpeg,UNIVERSITY,I-NCER
0105.jpeg,OF,I-NCER
0105.jpeg,"LIMERICK,",I-NCER
0105.jpeg,IRELAND,I-NCER
0105.jpeg,DEVELOPMENTAL,I-NCER
0105.jpeg,"CHAIR,",I-NCER
0105.jpeg,EVATHON,I-NCER
0105.jpeg,2021,I-NCER
0105.jpeg,SYSTEMS,I-NCER
0105.jpeg,GROUP,I-NCER
0105.jpeg,"(BDS),",I-NCER
0105.jpeg,UNIVERSITY,I-NCER
0105.jpeg,OF,I-NCER
0105.jpeg,"LIMERICK,",I-NCER
0105.jpeg,IRELAND,I-NCER
0105.jpeg,"CO-CHAIR,",I-NCER
0105.jpeg,EVATHON,I-NCER
0105.jpeg,2021,I-NCER
0105.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,Google,B-COI
0106.jpeg,44000,B-DAT
0106.jpeg,Priyanshu,B-STU
0106.jpeg,Singh,I-STU
0106.jpeg,has,B-DES
0106.jpeg,successfully,I-DES
0106.jpeg,completed,I-DES
0106.jpeg,Introduction,I-DES
0106.jpeg,to,I-DES
0106.jpeg,Git,I-DES
0106.jpeg,and,I-DES
0106.jpeg,GitHub,I-DES
0106.jpeg,an,I-DES
0106.jpeg,online,I-DES
0106.jpeg,non-credit,I-DES
0106.jpeg,course,I-DES
0106.jpeg,authorized,I-DES
0106.jpeg,by,I-DES
0106.jpeg,Google,I-DES
0106.jpeg,and,I-DES
0106.jpeg,offered,I-DES
0106.jpeg,through,I-DES
0106.jpeg,Coursera,I-DES
0106.jpeg,COURSE,I-DES
0106.jpeg,CERTIFICATE,I-DES
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,Verify,I-DES
0106.jpeg,at,I-DES
0106.jpeg,coursera.org/verify/6QSL3ERSR5CU,I-DES
0106.jpeg,Coursera,I-DES
0106.jpeg,has,I-DES
0106.jpeg,confirmed,I-DES
0106.jpeg,the,I-DES
0106.jpeg,identity,I-DES
0106.jpeg,of,I-DES
0106.jpeg,this,I-DES
0106.jpeg,individual,I-DES
0106.jpeg,and,I-DES
0106.jpeg,their,I-DES
0106.jpeg,participation,I-DES
0106.jpeg,in,I-DES
0106.jpeg,the,I-DES
0106.jpeg,course.,I-DES
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0106.jpeg,,O
0107.jpeg,Certificate,B-DES
0107.jpeg,no:,I-DES
0107.jpeg,UC-afe77e13-fe6b-4b45-a4ac-368act784e0t,I-DES
0107.jpeg,U,I-DES
0107.jpeg,a,I-DES
0107.jpeg,eC,I-DES
0107.jpeg,mM,I-DES
0107.jpeg,Certificate,I-DES
0107.jpeg,url:,I-DES
0107.jpeg,ude.my/UC-afe77e13-fe6b-4b45-adac-368acf784e0f,I-DES
0107.jpeg,Reference,I-DES
0107.jpeg,Number:,I-DES
0107.jpeg,4,I-DES
0107.jpeg,Learn,I-DES
0107.jpeg,How,I-DES
0107.jpeg,To,I-DES
0107.jpeg,Build,I-DES
0107.jpeg,Amazing,I-DES
0107.jpeg,Websites,I-DES
0107.jpeg,w/,I-DES
0107.jpeg,"HTML,",I-DES
0107.jpeg,CSS,I-DES
0107.jpeg,and,I-DES
0107.jpeg,Sass,I-DES
0107.jpeg,Instructors,I-DES
0107.jpeg,Juan,I-DES
0107.jpeg,E.,I-DES
0107.jpeg,"Galvan,",I-DES
0107.jpeg,Nahid,I-DES
0107.jpeg,Akhter,I-DES
0107.jpeg,Ansari,I-DES
0107.jpeg,Kaneez,I-DES
0107.jpeg,Fatima,I-DES
0107.jpeg,Mohd,I-DES
0107.jpeg,Zubair,I-DES
0107.jpeg,Date,I-DES
0107.jpeg,30,B-DAT
0107.jpeg,Mar,I-DAT
0107.jpeg,2023,I-DAT
0107.jpeg,Length,B-DES
0107.jpeg,38.5,I-DES
0107.jpeg,total,I-DES
0107.jpeg,hours,I-DES
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,COURSE,B-DES
0108.jpeg,UNIVERSITY,I-DES
0108.jpeg,OF,I-DES
0108.jpeg,CERTIFICATE,I-DES
0108.jpeg,MICHIGAN,I-DES
0108.jpeg,43981,B-DAT
0108.jpeg,Priyanshu,B-STU
0108.jpeg,Singh,I-STU
0108.jpeg,has,B-DES
0108.jpeg,successfully,I-DES
0108.jpeg,completed,I-DES
0108.jpeg,Introduction,I-DES
0108.jpeg,to,I-DES
0108.jpeg,HTMLs,I-DES
0108.jpeg,an,I-DES
0108.jpeg,online,I-DES
0108.jpeg,non-credit,I-DES
0108.jpeg,course,I-DES
0108.jpeg,authorized,I-DES
0108.jpeg,by,I-DES
0108.jpeg,University,I-DES
0108.jpeg,of,I-DES
0108.jpeg,Michigan,I-DES
0108.jpeg,and,I-DES
0108.jpeg,offered,I-DES
0108.jpeg,through,I-DES
0108.jpeg,Coursera,I-DES
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,Colleen,B-NCER
0108.jpeg,van,I-NCER
0108.jpeg,"Lent,",I-NCER
0108.jpeg,Ph.D.,I-NCER
0108.jpeg,Charles,I-NCER
0108.jpeg,Severance,I-NCER
0108.jpeg,Lecturer,I-NCER
0108.jpeg,Clinical,I-NCER
0108.jpeg,"Professor,",I-NCER
0108.jpeg,School,I-NCER
0108.jpeg,of,I-NCER
0108.jpeg,Information,I-NCER
0108.jpeg,School,I-NCER
0108.jpeg,of,I-NCER
0108.jpeg,"Information,",I-NCER
0108.jpeg,University,I-NCER
0108.jpeg,of,I-NCER
0108.jpeg,Michigan,I-NCER
0108.jpeg,University,I-NCER
0108.jpeg,of,I-NCER
0108.jpeg,Michigan,I-NCER
0108.jpeg,Verify,B-DES
0108.jpeg,at,I-DES
0108.jpeg,coursera.org/verify,I-DES
0108.jpeg,/T8XSVKJ7SR6Y,I-DES
0108.jpeg,Coursera,I-DES
0108.jpeg,has,I-DES
0108.jpeg,confirmed,I-DES
0108.jpeg,the,I-DES
0108.jpeg,identity,I-DES
0108.jpeg,of,I-DES
0108.jpeg,this,I-DES
0108.jpeg,individual,I-DES
0108.jpeg,and,I-DES
0108.jpeg,their,I-DES
0108.jpeg,participation,I-DES
0108.jpeg,in,I-DES
0108.jpeg,the,I-DES
0108.jpeg,course.,I-DES
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0108.jpeg,,O
0109.jpeg,,O
0109.jpeg,GATE,B-DES
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,Name,B-DES
0109.jpeg,of,I-DES
0109.jpeg,Candidate,I-DES
0109.jpeg,|,I-DES
0109.jpeg,ADITYA,B-STU
0109.jpeg,SANJAY,I-STU
0109.jpeg,DONGRE,I-STU
0109.jpeg,,O
0109.jpeg,Parent's/Guardian’s,O
0109.jpeg,Name,B-STU
0109.jpeg,SANJAY,I-STU
0109.jpeg,SURESH,I-STU
0109.jpeg,DONGRE,I-STU
0109.jpeg,,O
0109.jpeg,Registration,B-DES
0109.jpeg,Number,I-DES
0109.jpeg,|,O
0109.jpeg,CS23S12048032,O
0109.jpeg,,O
0109.jpeg,Date,B-DES
0109.jpeg,of,I-DES
0109.jpeg,Birth,I-DES
0109.jpeg,########,O
0109.jpeg,,O
0109.jpeg,Examination,O
0109.jpeg,Paper,O
0109.jpeg,Computer,O
0109.jpeg,Science,O
0109.jpeg,and,O
0109.jpeg,Information,O
0109.jpeg,Technology,O
0109.jpeg,(CS),O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,GATE,O
0109.jpeg,Score:,O
0109.jpeg,513,O
0109.jpeg,Marks,O
0109.jpeg,out,O
0109.jpeg,of,O
0109.jpeg,4.166666667,O
0109.jpeg,47,O
0109.jpeg,All,O
0109.jpeg,India,O
0109.jpeg,Rank,O
0109.jpeg,in,O
0109.jpeg,this,O
0109.jpeg,paper:,O
0109.jpeg,2729,O
0109.jpeg,Qualifying,O
0109.jpeg,General,O
0109.jpeg,EWS/OBC,O
0109.jpeg,(NCL),O
0109.jpeg,|,O
0109.jpeg,SC/ST/PwD,O
0109.jpeg,Number,O
0109.jpeg,of,O
0109.jpeg,Candidates,O
0109.jpeg,Appeared,O
0109.jpeg,Marks*,O
0109.jpeg,a,O
0109.jpeg,be,O
0109.jpeg,75680,O
0109.jpeg,32.5,O
0109.jpeg,29.2,O
0109.jpeg,21.6,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,Valid,O
0109.jpeg,up,O
0109.jpeg,to,O
0109.jpeg,"31""",B-DAT
0109.jpeg,March,I-DAT
0109.jpeg,2026,I-DAT
0109.jpeg,_,O
0109.jpeg,*,O
0109.jpeg,A,O
0109.jpeg,candidate,O
0109.jpeg,Is,O
0109.jpeg,considered,O
0109.jpeg,qualified,O
0109.jpeg,if,O
0109.jpeg,the.,O
0109.jpeg,marks,O
0109.jpeg,Prof.,O
0109.jpeg,Preetamkuntar,O
0109.jpeg,M.,O
0109.jpeg,Mohite,O
0109.jpeg,ol,O
0109.jpeg,pb,O
0109.jpeg,Organizing,O
0109.jpeg,"Chairman,",O
0109.jpeg,GATE,O
0109.jpeg,2023,O
0109.jpeg,category,O
0109.jpeg,"certificate,",O
0109.jpeg,if,O
0109.jpeg,"applicable,",O
0109.jpeg,Is,O
0109.jpeg,produced,O
0109.jpeg,along,O
0109.jpeg,on,O
0109.jpeg,behalf,O
0109.jpeg,of,O
0109.jpeg,"NCB-GATE,",O
0109.jpeg,for,O
0109.jpeg,MoE,O
0109.jpeg,with,O
0109.jpeg,this,O
0109.jpeg,score,O
0109.jpeg,card.,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,General,O
0109.jpeg,Information,O
0109.jpeg,,O
0109.jpeg,,O
0109.jpeg,The,O
0109.jpeg,GATE,O
0109.jpeg,2023,O
0109.jpeg,score,O
0109.jpeg,is,O
0109.jpeg,calculated,O
0109.jpeg,using,O
0109.jpeg,the,O
0109.jpeg,formula,O
0109.jpeg,GATE,O
0109.jpeg,Score,O
0109.jpeg,#ERROR!,O
0109.jpeg,(St-,O
0109.jpeg,(Mt,O
0109.jpeg,-,O
0109.jpeg,Mq),O
0109.jpeg,"where,",O
0109.jpeg,M,O
0109.jpeg,is,O
0109.jpeg,the,O
0109.jpeg,marks,O
0109.jpeg,obtained,O
0109.jpeg,by,O
0109.jpeg,the,O
0109.jpeg,candidate,O
0109.jpeg,in,O
0109.jpeg,the,O
0109.jpeg,"paper,",O
0109.jpeg,mentioned,O
0109.jpeg,on,O
0109.jpeg,this,O
0109.jpeg,GATE,O
0109.jpeg,2023,O
0109.jpeg,scorecard,O
0109.jpeg,"M,",O
0109.jpeg,is,O
0109.jpeg,the,O
0109.jpeg,qualifying,O
0109.jpeg,marks,O
0109.jpeg,for,O
0109.jpeg,general,O
0109.jpeg,category,O
0109.jpeg,candidate,O
0109.jpeg,in,O
0109.jpeg,the,O
0109.jpeg,paper,O
0109.jpeg,"M,",O
0109.jpeg,is,O
0109.jpeg,the,O
0109.jpeg,mean,O
0109.jpeg,of,O
0109.jpeg,marks,O
0109.jpeg,of,O
0109.jpeg,top,O
0109.jpeg,0.001,O
0109.jpeg,or,O
0109.jpeg,top,O
0109.jpeg,10,O
0109.jpeg,(whichever,O
0109.jpeg,is,O
0109.jpeg,larger),O
0109.jpeg,of,O
0109.jpeg,the,O
0109.jpeg,candidates,O
0109.jpeg,who,O
0109.jpeg,appeared,O
0109.jpeg,in,O
0109.jpeg,the,O
0109.jpeg,paper,O
0109.jpeg,(in,O
0109.jpeg,case,O
0109.jpeg,of,O
0109.jpeg,multi-,O
0109.jpeg,session,O
0109.jpeg,papers,O
0109.jpeg,including,O
0109.jpeg,all,O
0109.jpeg,sessions),O
0109.jpeg,"S,",O
0109.jpeg,#ERROR!,O
0109.jpeg,"350,",O
0109.jpeg,is,O
0109.jpeg,the,O
0109.jpeg,score,O
0109.jpeg,assigned,O
0109.jpeg,to,O
0109.jpeg,"M,",O
0109.jpeg,"S,",O
0109.jpeg,#ERROR!,O
0109.jpeg,"900,",O
0109.jpeg,is,O
0109.jpeg,the,O
0109.jpeg,score,O
0109.jpeg,assigned,O
0109.jpeg,to,O
0109.jpeg,"M,",O
0109.jpeg,In,O
0109.jpeg,the,O
0109.jpeg,GATE,O
0109.jpeg,2023,O
0109.jpeg,score,O
0109.jpeg,"formula,",O
0109.jpeg,"M,",O
0109.jpeg,is,O
0109.jpeg,25,O
0109.jpeg,marks,O
0109.jpeg,(out,O
0109.jpeg,of,O
0109.jpeg,100),O
0109.jpeg,or,O
0109.jpeg,#ERROR!,O
0109.jpeg,"o,",O
0109.jpeg,whichever,O
0109.jpeg,is,O
0109.jpeg,greater.,O
0109.jpeg,Here,O
0109.jpeg,wv,O
0109.jpeg,is,O
0109.jpeg,the,O
0109.jpeg,mean,O
0109.jpeg,and,O
0109.jpeg,cis,O
0109.jpeg,the,O
0109.jpeg,standard,O
0109.jpeg,deviation,O
0109.jpeg,of,O
0109.jpeg,marks,O
0109.jpeg,of,O
0109.jpeg,all,O
0109.jpeg,the,O
0109.jpeg,candidates,O
0109.jpeg,who,O
0109.jpeg,appeared,O
0109.jpeg,in,O
0109.jpeg,the,O
0109.jpeg,paper.,O
0109.jpeg,Qualifying,O
0109.jpeg,in,O
0109.jpeg,GATE,O
0109.jpeg,2023,O
0109.jpeg,does,O
0109.jpeg,not,O
0109.jpeg,guarantee,O
0109.jpeg,either,O
0109.jpeg,an,O
0109.jpeg,admission,O
0109.jpeg,to,O
0109.jpeg,a,O
0109.jpeg,post-graduate,O
0109.jpeg,program,O
0109.jpeg,or,O
0109.jpeg,a,O
0109.jpeg,scholarship/assistantship.,O
0109.jpeg,Admitting,O
0109.jpeg,institutes,O
0109.jpeg,may,O
0109.jpeg,conduct,O
0109.jpeg,further,O
0109.jpeg,tests,O
0109.jpeg,and,O
0109.jpeg,interviews,O
0109.jpeg,for,O
0109.jpeg,final,O
0109.jpeg,selection.,O
0109.jpeg,Graduate,O
0109.jpeg,Aptitude,O
0109.jpeg,Test,O
0109.jpeg,in,O
0109.jpeg,Engineering,O
0109.jpeg,(GATE),O
0109.jpeg,2023,O
0109.jpeg,was,O
0109.jpeg,organized,O
0109.jpeg,by,O
0109.jpeg,Indian,O
0109.jpeg,Institute,O
0109.jpeg,of,O
0109.jpeg,Technology,O
0109.jpeg,Kanpur,O
0109.jpeg,on,O
0109.jpeg,behalf,O
0109.jpeg,of,O
0109.jpeg,the,O
0109.jpeg,National,O
0109.jpeg,Coordination,O
0109.jpeg,Board,O
0109.jpeg,(NCB),O
0109.jpeg,-,O
0109.jpeg,GATE,O
0109.jpeg,for,O
0109.jpeg,the,O
0109.jpeg,Department,O
0109.jpeg,of,O
0109.jpeg,Higher,O
0109.jpeg,"Education,",O
0109.jpeg,Ministry,O
0109.jpeg,of,O
0109.jpeg,Education,O
0109.jpeg,"(MoE),",O
0109.jpeg,Government,O
0109.jpeg,of,O
0109.jpeg,India.,O
0109.jpeg,,O
0109.jpeg,,O
011.jpeg,Certificate,B-TYP
011.jpeg,of,I-TYP
011.jpeg,Participation,I-TYP
011.jpeg,Presented,B-DES
011.jpeg,to,I-DES
011.jpeg,Sakshi,B-STU
011.jpeg,"Gangurde,",I-STU
011.jpeg,Ftadwale,I-STU
011.jpeg,&,I-STU
011.jpeg,Srushti,I-STU
011.jpeg,Kénade,I-STU
011.jpeg,for,B-DES
011.jpeg,successfully,I-DES
011.jpeg,completing,I-DES
011.jpeg,a,I-DES
011.jpeg,one-month,I-DES
011.jpeg,internship,I-DES
011.jpeg,program,I-DES
011.jpeg,on,I-DES
011.jpeg,"Azure,",I-DES
011.jpeg,Java,I-DES
011.jpeg,and,I-DES
011.jpeg,Web,I-DES
011.jpeg,Development,I-DES
011.jpeg,from,I-DES
011.jpeg,December,B-DAT
011.jpeg,2022,I-DAT
011.jpeg,to,B-DES
011.jpeg,January,B-DAT
011.jpeg,2023,I-DAT
011.jpeg,Department,B-DES
011.jpeg,of,I-DES
011.jpeg,Computer,I-DES
011.jpeg,Engineering,I-DES
011.jpeg,In,I-DES
011.jpeg,Association,I-DES
011.jpeg,with,I-DES
011.jpeg,Claidroid,B-COI
011.jpeg,Technologies,I-COI
011.jpeg,Pvt.,I-COI
011.jpeg,"Ltd.,",I-COI
011.jpeg,The,B-DES
011.jpeg,Institution,I-DES
011.jpeg,of,I-DES
011.jpeg,Engineering,I-DES
011.jpeg,and,I-DES
011.jpeg,Technology,I-DES
011.jpeg,(IET),I-DES
011.jpeg,&,I-DES
011.jpeg,Industry,I-DES
011.jpeg,Institute,I-DES
011.jpeg,Interaction,I-DES
011.jpeg,Cell,I-DES
011.jpeg,of,I-DES
011.jpeg,"KJSIT,",I-DES
011.jpeg,Mumbai,I-DES
011.jpeg,@®,O
011.jpeg,©,O
011.jpeg,Vinay,B-NCER
011.jpeg,Sawarkar,I-NCER
011.jpeg,CEO),I-NCER
011.jpeg,Claidroid,I-NCER
011.jpeg,Technologies,I-NCER
011.jpeg,Pvt,I-NCER
011.jpeg,Ltd,I-NCER
011.jpeg,CTPL/Internship/Comp/@120231591,B-DES
011.jpeg,,O
0110.jpeg,INDIAN,B-COI
0110.jpeg,INSTITUTE,I-COI
0110.jpeg,OF,I-COI
0110.jpeg,REMOTE,I-COI
0110.jpeg,SENSING,I-COI
0110.jpeg,ARG,I-COI
0110.jpeg,INDIAN,I-COI
0110.jpeg,SPACE,I-COI
0110.jpeg,RESEARCH,I-COI
0110.jpeg,ORGANISATION,I-COI
0110.jpeg,aiaRet,I-COI
0110.jpeg,"fear,",I-COI
0110.jpeg,DEPARTMENT,I-COI
0110.jpeg,OF,I-COI
0110.jpeg,"SPACE,",I-COI
0110.jpeg,GOVERNMENT,I-COI
0110.jpeg,OF,I-COI
0110.jpeg,INDIA,I-COI
0110.jpeg,aera,I-COI
0110.jpeg,ATHT@,I-COI
0110.jpeg,Eel,I-COI
0110.jpeg,Enrollment,I-COI
0110.jpeg,No.,I-COI
0110.jpeg,:,I-COI
0110.jpeg,2.02E+13,I-COI
0110.jpeg,IIRS,I-COI
0110.jpeg,Outreach,I-COI
0110.jpeg,Programme,I-COI
0110.jpeg,A,I-COI
0110.jpeg,wT,I-COI
0110.jpeg,CERTIFICATE,B-TYP
0110.jpeg,OF,I-TYP
0110.jpeg,PARTICIPATION,I-TYP
0110.jpeg,IN,I-TYP
0110.jpeg,WORKSHOP,I-TYP
0110.jpeg,ae,B-DES
